Index_x,CardNo,Sex,Major,AccessCardNo,Index_y,Date,Address,Access,Describe
1735,181735,女,18工程造价,21721274,1344620,2019-04-29 16:05:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1348698,2019-04-09 00:00:00,飞凤轩[出门],1,允许通过
1735,181735,女,18工程造价,21721274,1354387,2019-04-13 06:19:00,飞凤轩[出门],1,允许通过
1735,181735,女,18工程造价,21721274,1358507,2019-04-16 09:29:00,飞凤轩[出门],1,允许通过
1735,181735,女,18工程造价,21721274,1358678,2019-04-16 18:22:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1359000,2019-04-16 21:59:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1360102,2019-04-17 20:12:00,飞凤轩[出门],1,允许通过
1735,181735,女,18工程造价,21721274,1361519,2019-04-18 22:32:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1361662,2019-04-19 09:17:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1366301,2019-04-21 21:45:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1366514,2019-04-22 15:37:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1368014,2019-04-22 22:41:00,飞凤轩[进门],1,允许通过
1735,181735,女,18工程造价,21721274,1368537,2019-04-23 00:00:00,飞凤轩[进门],1,允许通过
1736,181736,女,18工程造价,19213370,1331531,2019-04-01 09:44:00,飞凤轩[出门],1,允许通过
1736,181736,女,18工程造价,19213370,1334430,2019-04-01 19:53:00,飞凤轩[出门],1,允许通过
1736,181736,女,18工程造价,19213370,1341215,2019-04-02 09:47:00,飞凤轩[进门],1,允许通过
1736,181736,女,18工程造价,19213370,1346148,2019-04-08 09:20:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1337411,2019-04-03 14:01:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1339267,2019-04-03 19:25:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1339455,2019-04-03 22:02:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1341340,2019-04-02 15:23:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1344631,2019-04-29 16:17:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1345841,2019-04-30 20:25:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1347098,2019-04-08 09:33:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1350553,2019-04-11 09:43:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1351937,2019-04-12 00:00:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1353974,2019-04-12 15:17:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1353984,2019-04-12 15:30:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1357041,2019-04-15 09:40:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1357061,2019-04-15 09:49:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1358065,2019-04-15 19:05:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1358950,2019-04-16 21:33:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1361471,2019-04-18 21:48:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1361486,2019-04-18 22:00:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1362716,2019-04-19 20:49:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1362756,2019-04-19 21:19:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1362938,2019-04-20 08:39:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1362967,2019-04-20 09:04:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1363093,2019-04-20 13:26:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1365086,2019-04-20 16:48:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1365232,2019-04-20 00:00:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1367953,2019-04-22 21:53:00,飞凤轩[进门],1,允许通过
1737,181737,女,18工程造价,21947578,1368459,2019-04-23 20:02:00,飞凤轩[出门],1,允许通过
1737,181737,女,18工程造价,21947578,1374830,2019-04-28 21:49:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1344244,2019-04-02 23:20:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1344567,2019-04-29 14:54:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1348930,2019-04-09 22:52:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1351944,2019-04-12 10:13:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1355469,2019-04-14 10:47:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1355679,2019-04-14 12:23:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1355775,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1356164,2019-04-14 21:17:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1361160,2019-04-18 15:16:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1361439,2019-04-18 21:30:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1366378,2019-04-21 22:59:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1367957,2019-04-22 21:55:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1368498,2019-04-23 20:56:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1368585,2019-04-23 23:13:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1369346,2019-04-25 09:37:00,飞凤轩[出门],1,允许通过
1738,181738,女,18工程造价,19605082,1370234,2019-04-25 19:19:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1370489,2019-04-25 22:25:00,飞凤轩[进门],1,允许通过
1738,181738,女,18工程造价,19605082,1370642,2019-04-26 13:39:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1335281,2019-04-05 19:56:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1335289,2019-04-05 00:00:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1335749,2019-04-06 16:19:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1335796,2019-04-06 17:14:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1336365,2019-04-07 11:42:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1336818,2019-04-07 18:21:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1336829,2019-04-07 18:26:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1339117,2019-04-03 18:15:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1340828,2019-04-04 19:49:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1343954,2019-04-02 19:40:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1344021,2019-04-02 20:18:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1344029,2019-04-02 20:22:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1344918,2019-04-29 00:00:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1345763,2019-04-30 19:35:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1348876,2019-04-09 22:04:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1349497,2019-04-10 09:53:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1350189,2019-04-10 19:31:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1350692,2019-04-11 13:57:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1351340,2019-04-11 19:19:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1351380,2019-04-11 19:46:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1351919,2019-04-12 09:51:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1355099,2019-04-13 21:52:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1355101,2019-04-13 21:53:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1355351,2019-04-14 08:57:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1355674,2019-04-14 12:20:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1358807,2019-04-16 19:34:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1359016,2019-04-16 00:00:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1360110,2019-04-17 20:18:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1360236,2019-04-17 21:52:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1360269,2019-04-17 22:12:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1361311,2019-04-18 19:56:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1361318,2019-04-18 20:00:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1365152,2019-04-20 17:33:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1365191,2019-04-20 18:34:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1365196,2019-04-20 18:35:00,飞凤轩[进门],1,允许通过
1739,181739,女,18工程造价,20719722,1366162,2019-04-21 19:45:00,飞凤轩[出门],1,允许通过
1739,181739,女,18工程造价,20719722,1366163,2019-04-21 19:45:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1331495,2019-04-01 09:09:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1331496,2019-04-01 09:12:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1331537,2019-04-01 09:46:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1334851,2019-04-05 09:28:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1335269,2019-04-05 19:47:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1335602,2019-04-06 00:00:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1335635,2019-04-06 11:00:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1335878,2019-04-06 18:23:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1336291,2019-04-07 10:26:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1337255,2019-04-03 08:20:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1337303,2019-04-03 09:45:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1340704,2019-04-04 18:30:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1340868,2019-04-04 20:27:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1341140,2019-04-02 08:38:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1341154,2019-04-02 08:56:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1341213,2019-04-02 09:46:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1341277,2019-04-02 13:29:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1343729,2019-04-02 16:28:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1343886,2019-04-02 18:57:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1343919,2019-04-02 19:19:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1344497,2019-04-29 10:30:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1344875,2019-04-29 18:49:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1344922,2019-04-29 19:12:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1344958,2019-04-29 19:32:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1345726,2019-04-30 00:00:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1347238,2019-04-08 09:42:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1348387,2019-04-09 08:58:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1348396,2019-04-09 09:09:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1349466,2019-04-10 09:38:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1350370,2019-04-10 00:00:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1350389,2019-04-10 00:00:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1350406,2019-04-10 22:22:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1350492,2019-04-11 08:43:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1350496,2019-04-11 08:47:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1350670,2019-04-11 13:39:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1354022,2019-04-12 19:30:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1354131,2019-04-12 20:35:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1354734,2019-04-13 12:58:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1354900,2019-04-13 19:25:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1354901,2019-04-13 19:25:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1355420,2019-04-14 09:58:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1355720,2019-04-14 12:42:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1355728,2019-04-14 12:45:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1356379,2019-04-15 08:19:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1356380,2019-04-15 08:22:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1359133,2019-04-17 08:12:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1359135,2019-04-17 08:16:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1360249,2019-04-17 22:01:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1360274,2019-04-17 22:21:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1360277,2019-04-17 22:25:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1360366,2019-04-18 08:43:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1360373,2019-04-18 08:48:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1360422,2019-04-18 09:40:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1361250,2019-04-18 19:12:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1361303,2019-04-18 19:51:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1361452,2019-04-18 21:38:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1362565,2019-04-19 00:00:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1363043,2019-04-20 10:15:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1363047,2019-04-20 10:18:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1365554,2019-04-21 07:06:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1365893,2019-04-21 14:35:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1367722,2019-04-22 18:50:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1368139,2019-04-23 09:32:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1369230,2019-04-24 00:00:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1369333,2019-04-25 09:10:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1369335,2019-04-25 09:14:00,飞凤轩[进门],1,允许通过
1740,181740,女,18工程造价,21607994,1369371,2019-04-25 09:50:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1369480,2019-04-25 13:20:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1373787,2019-04-27 00:00:00,飞凤轩[出门],1,允许通过
1740,181740,女,18工程造价,21607994,1374344,2019-04-27 20:23:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1331644,2019-04-01 13:23:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1336478,2019-04-07 12:47:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1336542,2019-04-07 14:43:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1339097,2019-04-03 18:08:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1339201,2019-04-03 18:53:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1339257,2019-04-03 19:22:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1339258,2019-04-03 19:22:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1340116,2019-04-04 14:46:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1343948,2019-04-02 19:38:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1344432,2019-04-29 09:28:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1344435,2019-04-29 09:30:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1344600,2019-04-29 15:36:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1345387,2019-04-30 08:39:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1345674,2019-04-30 16:48:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1345680,2019-04-30 16:52:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1345745,2019-04-30 19:22:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1346117,2019-04-08 08:45:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1348057,2019-04-08 19:23:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1348371,2019-04-09 08:42:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1348548,2019-04-09 13:33:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1349563,2019-04-10 13:36:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1350135,2019-04-10 18:45:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1350367,2019-04-10 00:00:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1351928,2019-04-12 09:58:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1353913,2019-04-12 13:34:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1355271,2019-04-14 07:40:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1356101,2019-04-14 20:33:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1356107,2019-04-14 20:36:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1357017,2019-04-15 09:28:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1357886,2019-04-15 13:32:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1358015,2019-04-15 18:36:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1358614,2019-04-16 13:33:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1359688,2019-04-17 13:36:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1362975,2019-04-20 09:09:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1365887,2019-04-21 14:26:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1366456,2019-04-22 13:36:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1367756,2019-04-22 19:10:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1368123,2019-04-23 09:12:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1368378,2019-04-23 18:55:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1368414,2019-04-23 19:29:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1369495,2019-04-25 13:34:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1370165,2019-04-25 18:35:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1373680,2019-04-26 22:16:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1373845,2019-04-27 08:31:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1374302,2019-04-27 19:41:00,飞凤轩[出门],1,允许通过
1742,181742,女,18工程造价,19117354,1374306,2019-04-27 19:43:00,飞凤轩[进门],1,允许通过
1742,181742,女,18工程造价,19117354,1374740,2019-04-28 19:47:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1331404,2019-04-01 06:34:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1331444,2019-04-01 07:26:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1334874,2019-04-05 09:53:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1334917,2019-04-05 10:43:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1335410,2019-04-05 22:45:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1335416,2019-04-05 22:51:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1335568,2019-04-06 09:13:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1335732,2019-04-06 15:55:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1335748,2019-04-06 16:18:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1335834,2019-04-06 17:41:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1336200,2019-04-07 08:14:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1336232,2019-04-07 08:54:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1336388,2019-04-07 11:55:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1336506,2019-04-07 13:43:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1336759,2019-04-07 17:52:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1336766,2019-04-07 17:56:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1336785,2019-04-07 00:00:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1336843,2019-04-07 18:32:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1337233,2019-04-03 06:35:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1341212,2019-04-02 09:45:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1341321,2019-04-02 14:53:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1341334,2019-04-02 00:00:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1344137,2019-04-02 21:49:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1344453,2019-04-29 09:44:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1345262,2019-04-30 06:21:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1345301,2019-04-30 07:41:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1345318,2019-04-30 07:52:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1345343,2019-04-30 08:10:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1346099,2019-04-08 06:30:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1348984,2019-04-10 06:38:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1355238,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1355312,2019-04-14 08:25:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1355329,2019-04-14 08:41:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1356364,2019-04-15 06:38:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1357914,2019-04-15 14:38:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1357915,2019-04-15 14:39:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1358432,2019-04-16 06:41:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1365562,2019-04-21 07:22:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1365610,2019-04-21 08:13:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1365921,2019-04-21 00:00:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1365937,2019-04-21 15:35:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1365945,2019-04-21 15:41:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1366016,2019-04-21 18:17:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1366433,2019-04-22 06:39:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1366434,2019-04-22 06:40:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1368078,2019-04-23 06:38:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1368633,2019-04-24 06:50:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1373672,2019-04-26 22:09:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1374190,2019-04-27 13:34:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1374198,2019-04-27 13:48:00,飞凤轩[进门],1,允许通过
1743,181743,女,18工程造价,19359866,1374303,2019-04-27 19:41:00,飞凤轩[出门],1,允许通过
1743,181743,女,18工程造价,19359866,1374870,2019-04-28 22:39:00,飞凤轩[出门],1,允许通过
